,Index_Data,Prediction
62564,625765,0.0
62565,625784,3267.0623
62566,625786,0.0
62567,625794,4648.971
62568,625816,7663.9756
62569,625830,0.0
62570,625839,2913.4639
62571,625846,9129.634
62572,625847,2406.3254
62573,625864,0.0
62574,625865,0.0
62575,625870,6475.7295
62576,625872,6284.294
62577,625882,0.0
62578,625883,1318.9879
62579,625885,0.0
62580,625887,4952.6157
62581,625889,7849.194
62582,625894,7735.661
62583,625930,0.0
62584,625931,7703.269
62585,625939,0.0
62586,625940,11797.333
62587,625947,5389.6426
62588,625977,4983.7905
62589,625986,5268.0107
62590,626023,5541.8643
62591,626027,7245.115
62592,626033,10425.952
62593,626040,0.0
62594,626052,8965.903
62595,626059,9704.571
62596,626060,6929.898
62597,626073,8035.34
62598,626077,5006.2456
62599,626086,5731.8945
62600,626097,4229.076
62601,626100,7612.2314
62602,626102,3002.4973
62603,626112,5762.178
62604,626122,5414.799
62605,626123,0.0
62606,626136,3490.512
62607,626137,0.0
62608,626138,4789.8364
62609,626142,5120.868
62610,626150,6817.5513
62611,626155,4174.3447
62612,626156,14268.455
62613,626176,7870.9746
62614,626188,10179.502
62615,626196,4151.3574
62616,626199,4602.6855
62617,626201,5224.0596
62618,626208,19125.713
62619,626222,0.0
62620,626228,10081.281
62621,626231,3532.617
62622,626266,5987.168
62623,626276,14023.798
62624,626281,11354.275
62625,626296,10041.447
62626,626308,9660.741
62627,626311,5286.878
62628,626337,8937.782
62629,626354,0.0
62630,626360,5244.281
62631,626372,0.0
62632,626380,7829.7363
62633,626381,6648.122
62634,626386,7676.394
62635,626392,6880.6587
62636,626395,8972.172
62637,626399,8644.825
62638,626402,6452.6226
62639,626409,0.0
62640,626453,5802.077
62641,626456,5179.9004
62642,626459,8855.886
62643,626475,12259.627
62644,626502,8505.609
62645,626520,0.0
62646,626538,10019.069
62647,626543,7879.3784
62648,626545,4452.989
62649,626555,5315.696
62650,626562,7153.439
62651,626567,8469.987
62652,626573,0.0
62653,626584,5450.905
62654,626601,0.0
62655,626606,0.0
62656,626612,6060.6016
62657,626616,8967.721
62658,626621,8803.243
62659,626633,2973.1252
62660,626666,6391.48
62661,626669,8483.112
62662,626673,5309.761
62663,626696,4169.582
62664,626703,7809.5093
62665,626715,8679.376
62666,626727,7602.166
62667,626765,20596.15
62668,626776,0.0
62669,626793,4124.216
62670,626795,9745.493
62671,626804,0.0
62672,626811,6657.6343
62673,626834,18952.254
62674,626844,9766.617
62675,626852,0.0
62676,626860,2523.725
62677,626864,6503.3354
62678,626874,0.0
62679,626877,0.0
62680,626883,7309.0054
62681,626891,0.0
62682,626907,2989.123
62683,626919,5379.556
62684,626930,0.0
62685,626940,9050.697
62686,626953,0.0
62687,626956,6897.9727
62688,626965,4031.4158
62689,626973,0.0
62690,626978,6853.2734
62691,626988,0.0
62692,626991,10791.363
62693,626996,5142.8687
62694,626997,10566.301
62695,627013,8658.583
62696,627019,0.0
62697,627026,9143.392
62698,627035,8383.347
62699,627038,3302.1104
62700,627042,7501.907
62701,627049,5074.884
62702,627066,8527.664
62703,627083,3894.5178
62704,627086,5851.3623
62705,627100,6690.149
62706,627104,8363.836
62707,627106,4955.444
62708,627113,6538.4976
62709,627115,5866.3896
62710,627120,5977.4014
62711,627126,4414.9688
62712,627147,7409.6045
62713,627156,7353.0996
62714,627157,3339.046
62715,627158,0.0
62716,627159,7111.441
62717,627161,5479.8584
62718,627164,10947.815
62719,627169,6907.649
62720,627177,3135.9636
62721,627209,8103.509
62722,627215,8845.658
62723,627216,6373.9893
62724,627234,5264.7197
62725,627236,6787.993
62726,627260,9836.765
62727,627273,5847.656
62728,627281,9369.035
62729,627291,5647.536
62730,627292,8363.669
62731,627296,9334.6045
62732,627301,5951.087
62733,627308,3818.1294
62734,627323,7159.5024
62735,627329,0.0
62736,627347,8416.092
62737,627371,6673.0596
62738,627399,8591.587
62739,627417,6862.7856
62740,627420,5141.753
62741,627423,7737.0493
62742,627454,8107.7144
62743,627469,9421.762
62744,627480,7102.1865
62745,627497,5965.3765
62746,627500,4629.1333
62747,627515,5913.697
62748,627521,5447.894
62749,627534,5785.4106
62750,627535,3756.4421
62751,627538,10633.034
62752,627540,9726.141
62753,627545,0.0
62754,627551,3713.5967
62755,627571,8452.063
62756,627583,3162.7515
62757,627592,9894.136
62758,627594,6891.648
62759,627605,4540.9746
62760,627623,6855.385
62761,627634,9813.135
62762,627647,11159.587
62763,627649,9733.835
62764,627654,12034.443
62765,627657,7153.221
62766,627661,4097.3135
62767,627667,6750.3228
62768,627672,6901.294
62769,627687,10076.684
62770,627719,4214.5483
62771,627723,0.0
62772,627748,10998.007
62773,627760,4083.7153
62774,627765,10592.491
62775,627773,8154.6396
62776,627774,8497.552
62777,627776,7719.465
62778,627793,7723.9404
62779,627796,4188.275
62780,627813,4925.0615
62781,627817,0.0
62782,627825,6687.6143
62783,627828,4116.159
62784,627840,4482.268
62785,627878,6208.76
62786,627880,6250.4883
62787,627882,3958.3909
62788,627883,4534.829
62789,627884,4859.091
62790,627889,0.0
62791,627912,5782.5605
62792,627918,0.0
62793,627922,5242.607
62794,627930,2501.0535
62795,627934,13375.87
62796,627947,10037.119
62797,627951,22279.496
62798,627956,3595.1392
62799,627971,4805.2104
62800,627973,7911.894
62801,627982,4956.906
62802,627994,2872.9414
62803,627998,8388.209
62804,628000,4162.487
62805,628002,4281.3306
62806,628015,7594.357
62807,628018,14052.691
62808,628028,4749.129
62809,628080,6251.442
62810,628082,4737.9136
62811,628094,9299.079
62812,628099,5035.07
62813,628110,4587.702
62814,628114,4997.596
62815,628116,12758.484
62816,628119,5260.308
62817,628120,4255.16
62818,628124,9961.623
62819,628125,7014.429
62820,628129,0.0
62821,628141,6812.0015
62822,628149,3535.1738
62823,628168,3138.0227
62824,628177,3121.677
62825,628186,6978.0063
62826,628216,0.0
62827,628241,6060.407
62828,628245,0.0
62829,628256,4647.5835
62830,628302,5817.1665
62831,628315,7897.349
62832,628318,5613.612
62833,628323,8583.579
62834,628340,4679.2026
62835,628343,12618.348
62836,628346,7850.9956
62837,628355,9511.696
62838,628363,9870.189
62839,628388,0.0
62840,628405,0.0
62841,628412,0.0
62842,628422,8991.457
62843,628430,0.0
62844,628437,3894.1152
62845,628440,0.0
62846,628442,5540.036
62847,628445,15435.903
62848,628447,5823.904
62849,628456,4154.3228
62850,628462,9084.235
62851,628474,4975.315
62852,628479,5654.921
62853,628488,3722.8372
62854,628503,6451.1294
62855,628508,6397.2686
62856,628519,4315.4673
62857,628526,4207.7856
62858,628536,7823.521
62859,628544,6541.924
62860,628548,7152.49
62861,628552,6398.249
62862,628565,5895.4106
62863,628567,6397.735
62864,628573,5803.603
62865,628598,8669.394
62866,628608,3591.876
62867,628616,3945.87
62868,628622,8990.928
62869,628635,3900.198
62870,628643,0.0
62871,628644,9880.139
62872,628648,0.0
62873,628650,6251.0947
62874,628658,15262.497
62875,628669,5559.101
62876,628686,13268.6
62877,628708,3767.7827
62878,628736,8041.5645
62879,628749,5683.6035
62880,628753,15362.753
62881,628756,3836.6
62882,628766,0.0
62883,628769,0.0
62884,628772,13829.458
62885,628775,4957.1133
62886,628779,0.0
62887,628780,0.0
62888,628788,4641.712
62889,628793,6453.395
62890,628840,5728.2656
62891,628850,3566.8901
62892,628852,5157.9346
62893,628867,11850.824
62894,628877,5179.3354
62895,628882,5261.76
62896,628894,5219.649
62897,628899,5544.187
62898,628905,7957.766
62899,628919,5669.8477
62900,628941,8003.0854
62901,628943,7266.679
62902,628945,4747.2124
62903,628948,3934.118
62904,628966,6635.1577
62905,628978,0.0
62906,628979,0.0
62907,629002,5132.0527
62908,629006,3679.6511
62909,629012,4480.449
62910,629021,7646.7026
62911,629036,4103.4946
62912,629039,10744.55
62913,629041,0.0
62914,629047,5469.674
62915,629049,7056.2676
62916,629057,8884.79
62917,629059,8536.971
62918,629068,4491.06
62919,629078,3063.4873
62920,629100,10789.268
62921,629103,8050.1143
62922,629133,6978.0933
62923,629140,0.0
62924,629144,8833.053
62925,629146,9397.531
62926,629154,6447.508
62927,629157,0.0
62928,629200,5348.4795
62929,629211,2029.0004
62930,629227,13791.46
62931,629233,10348.048
62932,629241,7777.007
62933,629246,5301.962
62934,629253,14709.265
62935,629263,4758.2
62936,629271,8732.892
62937,629284,6894.441
62938,629295,6767.277
62939,629298,10916.947
62940,629310,8365.154
62941,629327,3795.4197
62942,629329,0.0
62943,629343,7003.4517
62944,629390,7205.602
62945,629399,0.0
62946,629400,6968.162
62947,629401,7242.04
62948,629403,4012.877
62949,629404,8147.007
62950,629408,9070.613
62951,629418,4350.101
62952,629465,7208.5596
62953,629468,5342.6226
62954,629486,6606.583
62955,629499,0.0
62956,629503,11319.729
62957,629504,0.0
62958,629518,3074.3892
62959,629533,4299.4824
62960,629534,9847.832
62961,629537,6106.1587
62962,629546,7500.11
62963,629550,7481.506
62964,629581,0.0
62965,629585,7993.5615
62966,629600,4172.4004
62967,629608,7740.4253
62968,629615,0.0
62969,629619,1540.3488
62970,629622,0.0
62971,629627,0.0
62972,629630,10074.055
62973,629638,21480.123
62974,629641,0.0
62975,629666,5365.3765
62976,629670,3796.6812
62977,629678,5600.371
62978,629700,4967.215
62979,629702,5712.2295
62980,629706,3520.8635
62981,629714,8157.346
62982,629729,0.0
62983,629743,5069.249
62984,629745,17208.262
62985,629749,9147.542
62986,629753,4240.2754
62987,629756,4779.0854
62988,629766,0.0
62989,629780,0.0
62990,629790,4060.754
62991,629826,5956.143
62992,629847,0.0
62993,629862,4626.96
62994,629895,6539.7666
62995,629905,12793.821
62996,629941,7273.634
62997,629942,6375.7446
62998,629943,0.0
62999,629945,7704.4077
63000,629948,8918.179
63001,629952,4967.286
63002,629967,6345.0605
63003,629981,5371.392
63004,629982,7671.524
63005,629994,0.0
63006,630003,6292.8516
63007,630006,0.0
63008,630007,4715.5195
63009,630014,7204.4473
63010,630018,0.0
63011,630085,7027.824
63012,630100,8763.626
63013,630104,9796.624
63014,630106,3793.3367
63015,630113,14246.114
63016,630116,3917.2073
63017,630124,0.0
63018,630128,8497.182
63019,630194,6911.118
63020,630213,5531.2197
63021,630245,3587.7126
63022,630247,0.0
63023,630251,5840.8594
63024,630254,0.0
63025,630262,7013.4224
63026,630279,8861.777
63027,630286,4831.3843
63028,630288,7260.8306
63029,630296,8526.117
63030,630309,4330.0825
63031,630339,9297.275
63032,630342,6872.3423
63033,630354,6237.821
63034,630355,15936.208
63035,630373,0.0
63036,630375,2213.4185
63037,630381,15502.454
63038,630382,7736.5522
63039,630383,9182.425
63040,630388,0.0
63041,630392,4254.036
63042,630393,3686.299
63043,630407,6656.895
63044,630415,5559.0513
63045,630429,0.0
63046,630430,7088.759
63047,630437,6763.627
63048,630438,3603.4954
63049,630454,0.0
63050,630461,0.0
63051,630466,6132.8203
63052,630474,7588.2476
63053,630493,8775.485
63054,630511,5788.3184
63055,630522,2740.3877
63056,630530,9792.635
63057,630543,4081.485
63058,630545,0.0
63059,630562,0.0
63060,630564,4724.0435
63061,630571,5728.116
63062,630623,5675.989
63063,630639,6552.133
63064,630679,7316.653
63065,630688,5830.452
63066,630690,6916.7515
63067,630696,5991.3345
63068,630713,7548.2466
63069,630727,10049.95
63070,630730,5363.825
63071,630748,0.0
63072,630752,4006.0322
63073,630754,2229.4773
63074,630758,8269.322
63075,630781,0.0
63076,630788,6872.891
63077,630819,14196.201
63078,630827,9316.491
63079,630862,6306.4536
63080,630867,9308.101
63081,630868,4872.55
63082,630869,6607.072
63083,630872,0.0
63084,630879,4204.859
63085,630892,8694.36
63086,630894,5072.6006
63087,630899,0.0
63088,630905,5767.3076
63089,630915,8183.888
63090,630926,0.0
63091,630930,3824.7156
63092,630933,2349.6511
63093,630943,7970.994
63094,630944,0.0
63095,630996,14120.499
63096,631003,8427.236
63097,631005,8324.336
63098,631007,9556.295
63099,631013,4587.1074
63100,631017,6420.354
63101,631023,5281.7915
63102,631029,6040.569
63103,631066,5297.813
63104,631071,0.0
63105,631078,6248.179
63106,631079,0.0
63107,631084,10659.552
63108,631086,6726.326
63109,631088,6761.7554
63110,631110,6835.9517
63111,631111,6745.2607
63112,631120,6743.14
63113,631130,0.0
63114,631141,10161.082
63115,631149,9135.952
63116,631158,7352.034
63117,631174,8452.498
63118,631176,7365.488
63119,631180,8200.65
63120,631185,3784.4897
63121,631193,8873.618
63122,631214,8505.289
63123,631221,6134.0703
63124,631223,8169.007
63125,631226,7530.089
63126,631258,6989.046
63127,631271,11153.958
63128,631274,11436.1
63129,631282,5981.6934
63130,631286,8425.736
63131,631302,6354.059
63132,631306,4930.281
63133,631320,11432.027
63134,631341,9653.1455
63135,631343,0.0
63136,631359,6082.2744
63137,631371,4146.1284
63138,631375,0.0
63139,631394,0.0
63140,631406,5885.8657
63141,631414,5967.6675
63142,631433,3486.9749
63143,631445,0.0
63144,631453,6525.7646
63145,631465,10978.256
63146,631466,8353.763
63147,631470,5880.1284
63148,631476,6098.6665
63149,631481,12168.933
63150,631487,0.0
63151,631500,6626.042
63152,631512,6531.9785
63153,631527,3616.9492
63154,631529,12509.782
63155,631541,10636.616
63156,631542,13156.055
63157,631547,5028.3916
63158,631552,7989.255
63159,631564,0.0
63160,631569,4425.485
63161,631581,6451.048
63162,631589,5525.922
63163,631595,7550.2437
63164,631616,5997.832
63165,631621,6784.5205
63166,631627,0.0
63167,631636,13052.693
63168,631637,6831.6284
63169,631648,0.0
63170,631650,8649.861
63171,631658,0.0
63172,631670,4956.3584
63173,631678,6653.7646
63174,631682,5896.844
63175,631686,7688.9995
63176,631702,13883.528
63177,631712,0.0
63178,631723,3810.6582
63179,631729,4518.2407
63180,631730,2124.6218
63181,631737,7655.4805
63182,631762,6145.768
63183,631769,4337.88
63184,631773,13329.727
63185,631782,3811.8289
63186,631785,8468.689
63187,631787,6331.0503
63188,631800,6095.174
63189,631817,6557.6255
63190,631827,5570.9897
63191,631828,9454.131
63192,631829,8686.542
63193,631832,0.0
63194,631838,0.0
63195,631854,9228.7705
63196,631867,5074.037
63197,631869,6410.212
63198,631896,1418.7955
63199,631908,9325.914
63200,631915,4686.9663
63201,631916,9010.097
63202,631918,10620.457
63203,631920,6290.4526
63204,631941,8851.552
63205,631945,2545.4004
63206,631949,11537.615
63207,631955,2447.8818
63208,631975,0.0
63209,631992,9384.537
63210,632011,3225.9268
63211,632018,6394.2188
63212,632020,10881.016
63213,632040,0.0
63214,632042,3673.0042
63215,632044,0.0
63216,632069,6495.8354
63217,632071,3713.6763
63218,632075,5555.001
63219,632077,0.0
63220,632096,5358.984
63221,632098,3968.653
63222,632099,0.0
63223,632103,5188.981
63224,632105,0.0
63225,632127,4058.8145
63226,632140,10657.464
63227,632141,3651.2844
63228,632142,5979.055
63229,632143,4753.994
63230,632152,0.0
63231,632176,5214.614
63232,632210,11787.439
63233,632214,2831.6748
63234,632219,11618.52
63235,632250,9249.599
63236,632255,3874.8638
63237,632257,6359.4985
63238,632258,7974.8823
63239,632269,3087.916
63240,632292,4364.681
63241,632298,5110.532
63242,632299,4434.2827
63243,632301,0.0
63244,632304,0.0
63245,632344,0.0
63246,632351,5585.937
63247,632359,8489.988
63248,632371,9086.634
63249,632380,10482.892
63250,632383,6803.4214
63251,632410,6127.823
63252,632411,16040.4375
63253,632424,6469.713
63254,632436,2091.8452
63255,632438,7161.8027
63256,632449,7191.027
63257,632457,6719.8687
63258,632474,5344.7437
63259,632487,6629.123
63260,632493,8551.085
63261,632498,8342.836
63262,632510,4492.1523
63263,632520,10200.325
63264,632521,3566.2305
63265,632546,9285.164
63266,632560,7984.386
63267,632572,3831.148
63268,632576,6657.863
63269,632584,6173.9463
63270,632585,6191.136
63271,632587,8689.742
63272,632590,3929.1177
63273,632598,8659.37
63274,632601,0.0
63275,632610,4345.9443
63276,632627,6986.7705
63277,632638,0.0
63278,632657,5555.287
63279,632687,12029.864
63280,632710,0.0
63281,632723,0.0
63282,632744,0.0
63283,632785,3988.3335
63284,632796,0.0
63285,632801,3955.1948
63286,632816,6011.0693
63287,632822,8681.622
63288,632824,8276.19
63289,632829,5637.364
63290,632834,2226.642
63291,632857,0.0
63292,632858,9703.637
63293,632859,5563.69
63294,632864,5316.3228
63295,632872,12748.455
63296,632878,6528.0303
63297,632882,10705.796
63298,632930,5843.1465
63299,632939,8302.308
63300,632940,5642.507
63301,632948,7359.2095
63302,632960,19388.623
63303,632965,17503.492
63304,632968,7281.188
63305,632969,0.0
63306,632971,6712.627
63307,632990,8807.603
63308,633010,0.0
63309,633012,4182.3115
63310,633015,7015.978
63311,633019,2948.8826
63312,633032,4158.1104
63313,633053,8377.958
63314,633059,0.0
63315,633062,5046.502
63316,633079,5350.1606
63317,633085,4481.0137
63318,633095,4583.3896
63319,633107,6185.864
63320,633111,3198.938
63321,633122,2367.5403
63322,633145,4652.054
63323,633152,9498.294
63324,633167,7117.773
63325,633171,5660.117
63326,633187,12440.769
63327,633188,20708.324
63328,633194,3628.5632
63329,633197,7225.749
63330,633207,7292.672
63331,633209,0.0
63332,633231,9501.138
63333,633235,3956.086
63334,633243,4510.7275
63335,633247,5503.453
63336,633257,4943.2666
63337,633260,7258.802
63338,633285,7319.4272
63339,633291,5508.8843
63340,633293,7709.0767
63341,633309,6347.402
63342,633319,8638.933
63343,633325,0.0
63344,633333,4322.5137
63345,633335,6691.742
63346,633346,2913.4092
63347,633350,4436.487
63348,633387,5841.1504
63349,633397,7313.854
63350,633400,0.0
63351,633409,9574.772
63352,633410,0.0
63353,633416,9182.302
63354,633420,3569.313
63355,633428,0.0
63356,633431,0.0
63357,633432,4684.8213
63358,633437,7692.153
63359,633453,6565.815
63360,633469,7462.8047
63361,633477,8814.794
63362,633482,6422.903
63363,633496,5270.003
63364,633497,10924.079
63365,633502,5702.028
63366,633503,6222.4536
63367,633506,5448.2563
63368,633508,6616.9253
63369,633518,0.0
63370,633523,5222.0337
63371,633525,6838.003
63372,633530,15102.092
63373,633555,0.0
63374,633557,0.0
63375,633564,4504.615
63376,633577,5958.1636
63377,633596,0.0
63378,633598,7089.528
63379,633616,5211.1416
63380,633618,3563.108
63381,633627,5585.595
63382,633635,4657.464
63383,633647,0.0
63384,633656,7902.384
63385,633666,6741.171
63386,633676,4692.0767
63387,633691,12568.367
63388,633709,10957.259
63389,633724,0.0
63390,633725,4441.342
63391,633739,0.0
63392,633749,0.0
63393,633768,0.0
63394,633774,6819.44
63395,633775,6506.4272
63396,633782,8562.397
63397,633783,5410.869
63398,633786,2776.645
63399,633792,9507.451
63400,633795,7476.9775
63401,633798,11052.391
63402,633827,9069.924
63403,633833,0.0
63404,633835,5831.6655
63405,633839,3388.6194
63406,633842,11037.379
63407,633848,3895.7947
63408,633851,7844.6274
63409,633857,4967.83
63410,633860,6184.831
63411,633869,8852.187
63412,633886,8113.2
63413,633892,4299.326
63414,633895,0.0
63415,633896,4760.6567
63416,633899,10278.656
63417,633904,4415.497
63418,633906,3612.0361
63419,633907,8526.103
63420,633910,4584.0522
63421,633929,9880.646
63422,633932,5404.962
63423,633935,4121.3867
63424,633939,5770.5176
63425,633949,5005.997
63426,633951,9508.892
63427,634000,9675.79
63428,634018,3618.6292
63429,634028,10922.785
63430,634039,5615.415
63431,634046,5412.3887
63432,634075,4575.5386
63433,634076,5063.8687
63434,634078,4246.5728
63435,634088,4984.026
63436,634092,4648.0054
63437,634108,0.0
63438,634114,0.0
63439,634125,3720.0876
63440,634135,0.0
63441,634137,8844.056
63442,634138,5804.8496
63443,634147,9904.193
63444,634163,3367.307
63445,634169,0.0
63446,634179,0.0
63447,634191,9003.665
63448,634193,0.0
63449,634197,2824.2493
63450,634199,5363.5825
63451,634207,5425.0815
63452,634211,8141.898
63453,634251,7578.275
63454,634258,6470.5767
63455,634264,5118.0835
63456,634265,4322.654
63457,634268,5433.638
63458,634276,0.0
63459,634318,9707.861
63460,634347,9858.505
63461,634358,3831.3093
63462,634367,0.0
63463,634368,5812.493
63464,634370,16205.331
63465,634388,5361.235
63466,634397,5754.939
63467,634401,9421.513
63468,634404,11081.655
63469,634412,4138.1313
63470,634430,0.0
63471,634435,6292.91
63472,634442,5011.0576
63473,634443,0.0
63474,634454,5033.7183
63475,634467,6728.351
63476,634469,6402.9595
63477,634478,5285.7344
63478,634483,5920.6143
63479,634484,15360.116
63480,634491,2721.7424
63481,634511,7352.257
63482,634517,0.0
63483,634524,9631.977
63484,634557,6625.447
63485,634577,2537.4878
63486,634584,9332.451
63487,634596,6240.043
63488,634621,4383.1655
63489,634624,7036.1343
63490,634632,18936.637
63491,634634,6811.5273
63492,634636,8455.814
63493,634639,2007.5938
63494,634640,2614.278
63495,634642,13585.103
63496,634645,5143.9106
63497,634669,4478.856
63498,634680,3822.4954
63499,634681,9059.124
63500,634685,4590.069
63501,634702,5949.6416
63502,634703,0.0
63503,634709,6216.184
63504,634710,10109.362
63505,634751,1815.7191
63506,634752,0.0
63507,634755,0.0
63508,634770,4609.477
63509,634779,4709.2437
63510,634794,7606.5786
63511,634800,7030.442
63512,634806,0.0
63513,634815,0.0
63514,634820,5564.4736
63515,634821,4403.5083
63516,634823,4881.858
63517,634824,3681.36
63518,634842,6311.0103
63519,634845,5530.0796
63520,634848,8872.646
63521,634864,17920.668
63522,634884,5204.5786
63523,634889,12042.489
63524,634920,0.0
63525,634935,7220.973
63526,634938,2627.0042
63527,634944,7911.8057
63528,634955,8308.105
63529,634958,0.0
63530,634960,5432.578
63531,634974,9622.209
63532,635007,12996.331
63533,635020,4449.165
63534,635023,5578.0444
63535,635041,4604.315
63536,635047,4385.05
63537,635051,7950.677
63538,635052,5352.9976
63539,635060,3449.272
63540,635062,5515.4136
63541,635083,9869.692
63542,635087,3180.9048
63543,635097,0.0
63544,635099,9906.413
63545,635116,8123.8423
63546,635136,5249.693
63547,635152,8692.493
63548,635166,3367.6309
63549,635180,0.0
63550,635185,14471.331
63551,635189,3491.0195
63552,635197,5579.895
63553,635200,13558.895
63554,635220,10434.3955
63555,635224,0.0
63556,635227,7778.3784
63557,635238,7036.097
63558,635256,7840.763
63559,635261,6811.935
63560,635267,5065.4375
63561,635270,3349.5732
63562,635283,5585.885
63563,635299,7948.1436
63564,635315,3944.9966
63565,635321,0.0
63566,635327,0.0
63567,635341,6578.0894
63568,635346,6455.6406
63569,635353,13676.428
63570,635377,5919.437
63571,635378,5589.496
63572,635383,0.0
63573,635388,5294.8145
63574,635407,6501.396
63575,635432,7374.034
63576,635439,0.0
63577,635445,4738.643
63578,635466,0.0
63579,635468,9610.289
63580,635487,12538.472
63581,635498,7751.0513
63582,635520,4368.084
63583,635521,3682.6306
63584,635536,16365.458
63585,635543,0.0
63586,635544,8540.236
63587,635568,5248.824
63588,635579,5828.323
63589,635609,11352.325
63590,635627,6809.0947
63591,635630,4869.351
63592,635653,15446.775
63593,635655,5776.4717
63594,635668,6691.7837
63595,635672,8232.8955
63596,635677,11991.434
63597,635682,4518.0273
63598,635690,0.0
63599,635692,6757.849
63600,635695,2303.8298
63601,635705,6694.823
63602,635710,8893.304
63603,635718,21249.207
63604,635733,6278.76
63605,635744,5877.723
63606,635747,5356.594
63607,635763,7287.5356
63608,635777,4091.2964
63609,635786,13086.823
63610,635795,6541.6973
63611,635796,10098.404
63612,635798,5906.272
63613,635799,4308.1436
63614,635802,9598.675
63615,635809,23464.389
63616,635811,4033.8582
63617,635825,5362.251
63618,635832,8395.189
63619,635840,0.0
63620,635846,0.0
63621,635847,5731.826
63622,635868,4664.9395
63623,635872,0.0
63624,635878,6854.373
63625,635883,6512.426
63626,635895,3991.632
63627,635904,0.0
63628,635908,7373.508
63629,635910,7748.196
63630,635922,2995.405
63631,635927,9588.64
63632,635933,7182.0415
63633,635939,6287.223
63634,635949,2870.595
63635,635968,14808.486
63636,635969,11549.4795
63637,635973,7376.758
63638,635977,4686.457
63639,635983,6209.768
63640,635986,3825.751
63641,635998,6458.2266
63642,636009,8061.493
63643,636010,9449.336
63644,636019,9461.669
63645,636024,9798.807
63646,636027,7608.7104
63647,636034,7175.0293
63648,636036,8839.051
63649,636051,4167.0522
63650,636058,7079.61
63651,636066,4435.798
63652,636081,7976.8315
63653,636085,7599.985
63654,636088,6763.376
63655,636090,8051.557
63656,636092,4413.438
63657,636103,12064.986
63658,636112,16736.248
63659,636116,5845.3296
63660,636125,4844.0483
63661,636126,0.0
63662,636128,0.0
63663,636143,4377.139
63664,636146,7987.9946
63665,636155,0.0
63666,636170,7258.32
63667,636171,8095.3096
63668,636177,4576.35
63669,636180,5211.1914
63670,636181,1110.6104
63671,636184,0.0
63672,636259,3338.3218
63673,636274,0.0
63674,636304,0.0
63675,636326,12657.707
63676,636331,11343.626
63677,636351,12269.226
63678,636361,0.0
63679,636368,0.0
63680,636381,5877.9814
63681,636385,6602.6177
63682,636404,5338.8184
63683,636412,7823.7705
63684,636423,8347.184
63685,636431,6898.399
63686,636434,10478.68
63687,636435,6878.606
63688,636446,5291.4585
63689,636449,7752.7314
63690,636456,5791.2656
63691,636458,4626.298
63692,636478,24111.834
63693,636484,5381.349
63694,636485,4776.5376
63695,636486,3331.413
63696,636514,0.0
63697,636525,27571.248
63698,636536,7083.833
63699,636542,4098.72
63700,636550,10776.313
63701,636556,5747.519
63702,636559,2976.4243
63703,636567,6423.317
63704,636570,4582.4365
63705,636572,6547.0137
63706,636575,0.0
63707,636585,10724.842
63708,636591,0.0
63709,636604,3538.7324
63710,636628,4451.218
63711,636630,7774.815
63712,636641,10800.265
63713,636644,8947.395
63714,636686,0.0
63715,636699,13134.958
63716,636720,0.0
63717,636736,6662.76
63718,636756,4000.044
63719,636760,5283.1943
63720,636764,4141.7236
63721,636766,10203.033
63722,636768,0.0
63723,636770,5018.848
63724,636771,13543.752
63725,636786,0.0
63726,636798,4343.7095
63727,636801,6845.215
63728,636802,0.0
63729,636820,7201.6245
63730,636824,17012.541
63731,636826,7152.0425
63732,636856,0.0
63733,636876,2102.6396
63734,636878,9378.523
63735,636883,4761.565
63736,636890,6517.391
63737,636898,8904.643
63738,636911,4114.1553
63739,636916,4231.6357
63740,636920,9841.6875
63741,636921,4682.8765
63742,636929,0.0
63743,636948,8210.804
63744,636958,4064.4766
63745,636982,5044.6978
63746,636992,4821.7993
63747,637010,6134.1216
63748,637018,8785.705
63749,637026,9573.212
63750,637027,0.0
63751,637030,9913.181
63752,637038,5217.229
63753,637046,4547.899
63754,637052,4221.034
63755,637057,9211.732
63756,637070,6412.856
63757,637092,1447.762
63758,637104,7297.676
63759,637110,6321.3994
63760,637124,8762.967
63761,637126,11370.015
63762,637127,17227.262
63763,637130,0.0
63764,637134,7574.7007
63765,637145,5961.1216
63766,637147,0.0
63767,637151,6733.0156
63768,637167,0.0
63769,637172,0.0
63770,637177,8105.223
63771,637209,0.0
63772,637211,5555.7734
63773,637214,5780.6343
63774,637224,9793.671
63775,637225,0.0
63776,637229,0.0
63777,637233,5453.7
63778,637235,2273.6062
63779,637253,5366.6665
63780,637254,0.0
63781,637258,2706.6895
63782,637268,0.0
63783,637271,4366.7334
63784,637272,4923.8726
63785,637285,8375.937
63786,637287,10902.035
63787,637289,5891.932
63788,637297,4344.3687
63789,637315,8189.58
63790,637319,8778.965
63791,637345,6841.363
63792,637354,7059.658
63793,637359,2556.657
63794,637360,5730.5127
63795,637363,0.0
63796,637378,9639.325
63797,637379,5826.201
63798,637391,5784.7363
63799,637404,2227.0823
63800,637417,7816.352
63801,637425,10739.23
63802,637442,7695.263
63803,637447,5218.409
63804,637454,0.0
63805,637460,0.0
63806,637464,4286.305
63807,637467,18953.264
63808,637484,2467.275
63809,637489,5008.229
63810,637492,11152.772
63811,637534,6079.774
63812,637539,2676.3352
63813,637551,5630.236
63814,637590,4980.27
63815,637592,0.0
63816,637593,0.0
